User_ID,Age,Gender,Steps_Taken,Calories_Burned,Water_Intake_Liters,Sleep_Hours,Exercise_Type,Date,Time,Week_Start,Days_of_Week,Week_Of,Day Number,Age_Group,Age_Sort
U4387,49,Female,13048,411.6,2.81,9.8,Yoga,29/03/2024,19:00:00,25/03/2024,Friday,Week of Mar 29,5,41-50,4
U4388,25,Male,3705,272.2,1.19,4.8,Yoga,29/03/2024,20:00:00,25/03/2024,Friday,Week of Mar 29,5,22-30,2
U4389,57,Male,2517,501.6,3.21,5.1,Strength,29/03/2024,21:00:00,25/03/2024,Friday,Week of Mar 29,5,51-60,5
U4390,41,Female,3220,296.5,0.79,5.0,None,29/03/2024,22:00:00,25/03/2024,Friday,Week of Mar 29,5,41-50,4
U4391,27,Male,4506,783.3,1.26,7.5,Cardio,29/03/2024,23:00:00,25/03/2024,Friday,Week of Mar 29,5,22-30,2
U4392,56,Male,6325,403.7,2.49,9.5,Strength,30/03/2024,00:00:00,25/03/2024,Saturday,Week of Mar 30,6,51-60,5
U4393,56,Male,11383,741.3,2.52,5.5,Strength,30/03/2024,01:00:00,25/03/2024,Saturday,Week of Mar 30,6,51-60,5
U4394,27,Male,14072,296.6,1.44,7.3,Yoga,30/03/2024,02:00:00,25/03/2024,Saturday,Week of Mar 30,6,22-30,2
U4395,53,Male,13435,273.0,2.60,5.1,Walking,30/03/2024,03:00:00,25/03/2024,Saturday,Week of Mar 30,6,51-60,5
U4396,42,Male,12169,551.0,1.66,7.8,Walking,30/03/2024,04:00:00,25/03/2024,Saturday,Week of Mar 30,6,41-50,4
U4397,27,Male,7479,656.6,0.50,4.7,None,30/03/2024,05:00:00,25/03/2024,Saturday,Week of Mar 30,6,22-30,2
U4398,36,Female,12434,518.4,0.99,6.9,None,30/03/2024,06:00:00,25/03/2024,Saturday,Week of Mar 30,6,31-40,3
U4399,32,Male,9436,299.4,3.15,7.9,Strength,30/03/2024,07:00:00,25/03/2024,Saturday,Week of Mar 30,6,31-40,3
U4400,33,Female,5090,174.6,1.17,7.5,None,30/03/2024,08:00:00,25/03/2024,Saturday,Week of Mar 30,6,31-40,3
U4401,19,Male,8497,551.9,0.84,4.8,Walking,30/03/2024,09:00:00,25/03/2024,Saturday,Week of Mar 30,6,18-21,1
U4402,46,Female,12079,235.2,2.55,5.0,Cardio,30/03/2024,10:00:00,25/03/2024,Saturday,Week of Mar 30,6,41-50,4
U4403,21,Male,7168,373.1,1.82,8.0,Yoga,30/03/2024,11:00:00,25/03/2024,Saturday,Week of Mar 30,6,18-21,1
U4404,46,Female,14751,589.3,2.89,8.9,Walking,30/03/2024,12:00:00,25/03/2024,Saturday,Week of Mar 30,6,41-50,4
U4405,48,Male,8993,213.7,3.08,9.4,None,30/03/2024,13:00:00,25/03/2024,Saturday,Week of Mar 30,6,41-50,4
U4406,34,Female,2973,232.7,3.04,8.9,Yoga,30/03/2024,14:00:00,25/03/2024,Saturday,Week of Mar 30,6,31-40,3
U4407,27,Male,7277,190.1,1.44,9.8,Yoga,30/03/2024,15:00:00,25/03/2024,Saturday,Week of Mar 30,6,22-30,2
U4408,44,Male,10257,797.5,2.02,6.4,Strength,30/03/2024,16:00:00,25/03/2024,Saturday,Week of Mar 30,6,41-50,4
U4409,58,Female,8092,401.6,2.45,6.0,None,30/03/2024,17:00:00,25/03/2024,Saturday,Week of Mar 30,6,51-60,5
U4410,32,Female,4906,738.8,1.47,4.2,Strength,30/03/2024,18:00:00,25/03/2024,Saturday,Week of Mar 30,6,31-40,3
U4411,48,Male,2570,340.8,0.62,6.7,Yoga,30/03/2024,19:00:00,25/03/2024,Saturday,Week of Mar 30,6,41-50,4
U4412,38,Female,14084,639.6,1.99,7.9,Strength,30/03/2024,20:00:00,25/03/2024,Saturday,Week of Mar 30,6,31-40,3
U4413,58,Female,2307,292.4,0.54,8.9,None,30/03/2024,21:00:00,25/03/2024,Saturday,Week of Mar 30,6,51-60,5
U4414,43,Male,13600,473.9,3.35,5.6,Walking,30/03/2024,22:00:00,25/03/2024,Saturday,Week of Mar 30,6,41-50,4
U4415,55,Female,5742,686.0,2.89,7.1,Cardio,30/03/2024,23:00:00,25/03/2024,Saturday,Week of Mar 30,6,51-60,5
U4416,53,Male,10974,680.6,1.08,8.0,Walking,31/03/2024,00:00:00,25/03/2024,Sunday,Week of Mar 31,7,51-60,5
U4417,34,Female,14408,666.3,1.36,7.3,Yoga,31/03/2024,01:00:00,25/03/2024,Sunday,Week of Mar 31,7,31-40,3
U4418,20,Male,2765,685.4,3.45,5.6,Walking,31/03/2024,02:00:00,25/03/2024,Sunday,Week of Mar 31,7,18-21,1
U4419,31,Female,13667,287.5,1.62,8.8,Strength,31/03/2024,03:00:00,25/03/2024,Sunday,Week of Mar 31,7,31-40,3
U4420,30,Male,10964,463.4,2.85,5.0,None,31/03/2024,04:00:00,25/03/2024,Sunday,Week of Mar 31,7,22-30,2
U4421,58,Male,9814,465.2,1.84,9.4,Walking,31/03/2024,05:00:00,25/03/2024,Sunday,Week of Mar 31,7,51-60,5
U4422,44,Female,14049,728.8,3.09,9.7,Walking,31/03/2024,06:00:00,25/03/2024,Sunday,Week of Mar 31,7,41-50,4
U4423,18,Female,9735,343.0,2.61,6.2,None,31/03/2024,07:00:00,25/03/2024,Sunday,Week of Mar 31,7,18-21,1
U4424,34,Male,13377,755.5,0.57,6.3,Strength,31/03/2024,08:00:00,25/03/2024,Sunday,Week of Mar 31,7,31-40,3
U4425,51,Male,10036,443.0,1.38,8.5,Cardio,31/03/2024,09:00:00,25/03/2024,Sunday,Week of Mar 31,7,51-60,5
U4426,31,Female,9596,585.4,2.17,6.7,Walking,31/03/2024,10:00:00,25/03/2024,Sunday,Week of Mar 31,7,31-40,3
U4427,34,Female,2539,324.8,3.28,4.2,Yoga,31/03/2024,11:00:00,25/03/2024,Sunday,Week of Mar 31,7,31-40,3
U4428,20,Female,9985,416.7,0.81,9.5,Strength,31/03/2024,12:00:00,25/03/2024,Sunday,Week of Mar 31,7,18-21,1
U4429,51,Female,4049,611.4,2.30,6.6,Strength,31/03/2024,13:00:00,25/03/2024,Sunday,Week of Mar 31,7,51-60,5
U4430,57,Female,5283,483.3,1.41,5.2,Walking,31/03/2024,14:00:00,25/03/2024,Sunday,Week of Mar 31,7,51-60,5
U4431,42,Female,6675,755.0,3.17,7.3,None,31/03/2024,15:00:00,25/03/2024,Sunday,Week of Mar 31,7,41-50,4
U4432,19,Male,3663,629.1,2.80,5.3,Walking,31/03/2024,16:00:00,25/03/2024,Sunday,Week of Mar 31,7,18-21,1
U4433,51,Female,8476,516.9,1.61,5.2,Walking,31/03/2024,17:00:00,25/03/2024,Sunday,Week of Mar 31,7,51-60,5
U4434,43,Female,11239,726.3,1.00,7.3,None,31/03/2024,18:00:00,25/03/2024,Sunday,Week of Mar 31,7,41-50,4
U4435,48,Female,14028,582.6,0.53,6.3,Yoga,31/03/2024,19:00:00,25/03/2024,Sunday,Week of Mar 31,7,41-50,4
U4436,26,Female,5439,570.8,2.36,7.4,None,31/03/2024,20:00:00,25/03/2024,Sunday,Week of Mar 31,7,22-30,2
U4437,47,Male,10697,310.1,1.72,10.0,Walking,31/03/2024,21:00:00,25/03/2024,Sunday,Week of Mar 31,7,41-50,4
U4438,37,Male,9143,406.7,1.44,9.2,Cardio,31/03/2024,22:00:00,25/03/2024,Sunday,Week of Mar 31,7,31-40,3
U4439,38,Male,5247,594.1,3.46,4.0,None,31/03/2024,23:00:00,25/03/2024,Sunday,Week of Mar 31,7,31-40,3
U4440,46,Male,5500,729.7,1.90,4.3,Yoga,01/04/2024,00:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4441,42,Female,3910,355.1,2.75,7.7,None,01/04/2024,01:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4442,55,Male,2732,290.1,1.03,7.8,None,01/04/2024,02:00:00,01/04/2024,Monday,Week of Apr 1,1,51-60,5
U4443,42,Female,5513,535.9,0.54,9.3,Strength,01/04/2024,03:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4444,26,Female,11763,193.7,1.75,7.8,Strength,01/04/2024,04:00:00,01/04/2024,Monday,Week of Apr 1,1,22-30,2
U4445,56,Male,6609,614.5,2.50,5.4,Walking,01/04/2024,05:00:00,01/04/2024,Monday,Week of Apr 1,1,51-60,5
U4446,43,Male,13134,607.0,2.02,6.8,Walking,01/04/2024,06:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4447,54,Female,6456,380.7,3.17,8.9,None,01/04/2024,07:00:00,01/04/2024,Monday,Week of Apr 1,1,51-60,5
U4448,33,Male,12513,730.2,1.80,9.5,Cardio,01/04/2024,08:00:00,01/04/2024,Monday,Week of Apr 1,1,31-40,3
U4449,54,Male,5335,476.4,1.43,5.4,Walking,01/04/2024,09:00:00,01/04/2024,Monday,Week of Apr 1,1,51-60,5
U4450,29,Female,14814,569.7,3.25,7.2,None,01/04/2024,10:00:00,01/04/2024,Monday,Week of Apr 1,1,22-30,2
U4451,41,Female,10168,286.2,1.72,5.0,None,01/04/2024,11:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4452,43,Female,9056,421.3,1.31,7.0,None,01/04/2024,12:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4453,37,Female,14566,710.6,0.79,4.5,None,01/04/2024,13:00:00,01/04/2024,Monday,Week of Apr 1,1,31-40,3
U4454,26,Female,4753,288.4,2.88,9.7,None,01/04/2024,14:00:00,01/04/2024,Monday,Week of Apr 1,1,22-30,2
U4455,40,Male,3372,403.9,2.98,7.8,Strength,01/04/2024,15:00:00,01/04/2024,Monday,Week of Apr 1,1,31-40,3
U4456,56,Female,11636,356.7,0.60,9.1,Yoga,01/04/2024,16:00:00,01/04/2024,Monday,Week of Apr 1,1,51-60,5
U4457,46,Female,5376,248.2,1.58,10.0,Yoga,01/04/2024,17:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4458,48,Female,10481,338.3,2.75,5.1,None,01/04/2024,18:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4459,36,Male,12257,301.3,3.34,8.2,Walking,01/04/2024,19:00:00,01/04/2024,Monday,Week of Apr 1,1,31-40,3
U4460,37,Female,2063,750.3,1.63,9.3,Cardio,01/04/2024,20:00:00,01/04/2024,Monday,Week of Apr 1,1,31-40,3
U4461,40,Female,5945,631.7,3.12,7.5,None,01/04/2024,21:00:00,01/04/2024,Monday,Week of Apr 1,1,31-40,3
U4462,44,Male,2329,355.5,1.68,7.8,Cardio,01/04/2024,22:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4463,47,Female,6858,646.2,1.04,6.4,Strength,01/04/2024,23:00:00,01/04/2024,Monday,Week of Apr 1,1,41-50,4
U4464,38,Female,3963,164.4,0.51,8.0,Yoga,02/04/2024,00:00:00,01/04/2024,Tuesday,Week of Apr 2,2,31-40,3
U4465,52,Female,5088,492.2,1.49,6.4,Strength,02/04/2024,01:00:00,01/04/2024,Tuesday,Week of Apr 2,2,51-60,5
U4466,24,Male,12682,312.7,1.64,6.9,Walking,02/04/2024,02:00:00,01/04/2024,Tuesday,Week of Apr 2,2,22-30,2
U4467,39,Male,2140,224.3,3.34,4.6,Walking,02/04/2024,03:00:00,01/04/2024,Tuesday,Week of Apr 2,2,31-40,3
U4468,27,Female,6539,724.4,1.12,4.0,None,02/04/2024,04:00:00,01/04/2024,Tuesday,Week of Apr 2,2,22-30,2
U4469,40,Female,4473,279.6,1.65,4.3,Walking,02/04/2024,05:00:00,01/04/2024,Tuesday,Week of Apr 2,2,31-40,3
U4470,32,Female,7594,684.6,0.58,5.2,Walking,02/04/2024,06:00:00,01/04/2024,Tuesday,Week of Apr 2,2,31-40,3
U4471,47,Male,5903,418.6,2.79,6.7,Strength,02/04/2024,07:00:00,01/04/2024,Tuesday,Week of Apr 2,2,41-50,4
U4472,51,Male,7364,159.3,3.25,4.1,Cardio,02/04/2024,08:00:00,01/04/2024,Tuesday,Week of Apr 2,2,51-60,5
U4473,30,Male,2449,626.1,1.21,4.9,Yoga,02/04/2024,09:00:00,01/04/2024,Tuesday,Week of Apr 2,2,22-30,2
U4474,21,Male,12017,537.6,1.79,8.7,Walking,02/04/2024,10:00:00,01/04/2024,Tuesday,Week of Apr 2,2,18-21,1
U4475,35,Male,6446,373.7,0.87,8.6,Walking,02/04/2024,11:00:00,01/04/2024,Tuesday,Week of Apr 2,2,31-40,3
U4476,40,Male,6694,333.0,1.87,8.7,Strength,02/04/2024,12:00:00,01/04/2024,Tuesday,Week of Apr 2,2,31-40,3
U4477,50,Female,6806,197.9,0.90,9.5,Yoga,02/04/2024,13:00:00,01/04/2024,Tuesday,Week of Apr 2,2,41-50,4
U4478,51,Male,2869,761.9,2.07,4.7,Strength,02/04/2024,14:00:00,01/04/2024,Tuesday,Week of Apr 2,2,51-60,5
U4479,51,Female,8079,471.1,2.70,5.0,Cardio,02/04/2024,15:00:00,01/04/2024,Tuesday,Week of Apr 2,2,51-60,5
U4480,53,Male,9307,205.6,2.16,6.0,Strength,02/04/2024,16:00:00,01/04/2024,Tuesday,Week of Apr 2,2,51-60,5
U4481,52,Female,13756,714.6,1.24,9.5,Yoga,02/04/2024,17:00:00,01/04/2024,Tuesday,Week of Apr 2,2,51-60,5
U4482,34,Male,5659,331.2,1.56,8.7,Yoga,02/04/2024,18:00:00,01/04/2024,Tuesday,Week of Apr 2,2,31-40,3
U4483,45,Female,5602,282.3,2.42,5.9,Walking,02/04/2024,19:00:00,01/04/2024,Tuesday,Week of Apr 2,2,41-50,4
U4484,31,Female,10584,332.6,2.27,4.5,Cardio,02/04/2024,20:00:00,01/04/2024,Tuesday,Week of Apr 2,2,31-40,3
U4485,51,Female,11033,517.0,0.91,7.7,None,02/04/2024,21:00:00,01/04/2024,Tuesday,Week of Apr 2,2,51-60,5
U4486,28,Male,4448,198.1,3.03,5.5,Walking,02/04/2024,22:00:00,01/04/2024,Tuesday,Week of Apr 2,2,22-30,2
U4487,30,Male,12983,463.1,1.93,7.2,Strength,02/04/2024,23:00:00,01/04/2024,Tuesday,Week of Apr 2,2,22-30,2
U4488,50,Male,9592,732.2,0.99,9.7,Strength,03/04/2024,00:00:00,01/04/2024,Wednesday,Week of Apr 3,3,41-50,4
U4489,19,Female,4953,272.3,0.87,7.4,Yoga,03/04/2024,01:00:00,01/04/2024,Wednesday,Week of Apr 3,3,18-21,1
U4490,51,Female,7131,365.3,3.40,9.5,Yoga,03/04/2024,02:00:00,01/04/2024,Wednesday,Week of Apr 3,3,51-60,5
U4491,46,Female,3358,407.5,1.34,6.4,Yoga,03/04/2024,03:00:00,01/04/2024,Wednesday,Week of Apr 3,3,41-50,4
U4492,54,Male,11182,531.0,3.23,7.8,None,03/04/2024,04:00:00,01/04/2024,Wednesday,Week of Apr 3,3,51-60,5
U4493,21,Male,11230,747.5,1.73,9.4,None,03/04/2024,05:00:00,01/04/2024,Wednesday,Week of Apr 3,3,18-21,1
U4494,29,Female,10219,406.5,1.66,7.5,Walking,03/04/2024,06:00:00,01/04/2024,Wednesday,Week of Apr 3,3,22-30,2
U4495,43,Male,2387,194.9,2.60,7.7,None,03/04/2024,07:00:00,01/04/2024,Wednesday,Week of Apr 3,3,41-50,4
U4496,45,Male,2832,376.2,0.53,8.3,Yoga,03/04/2024,08:00:00,01/04/2024,Wednesday,Week of Apr 3,3,41-50,4
U4497,20,Male,10441,273.6,1.51,9.3,Walking,03/04/2024,09:00:00,01/04/2024,Wednesday,Week of Apr 3,3,18-21,1
U4498,37,Male,12219,573.7,1.41,4.5,Walking,03/04/2024,10:00:00,01/04/2024,Wednesday,Week of Apr 3,3,31-40,3
U4499,27,Female,11720,169.0,3.10,6.0,Cardio,03/04/2024,11:00:00,01/04/2024,Wednesday,Week of Apr 3,3,22-30,2
